and although friends perturbed the ri at times, the ri did not perceive the inconveniences to impact data quality.;;
cooperation might not only be motivated by empathy-induced altruistic motivation, but also by motivations like expecting the partner's cooperation.;;
for the r = 1 case, for example, cooperators also accepted proposals from defectors roughly 40% of the time and rarely deleted them, even though such ties were costly.;;
"regardless of whether the participants believed that the other players were real, the results bear out our prediction that exclusion from the game would have self-reported negative effects, and are consistent with earlier findings (smith & williams, 2004; williams et al., 2000; zadro et al., 2004).";;
therefore, both prevention programs and therapeutic interventions should include techniques that aim at the ability to sustain constant levels of self-esteem under social stress.;;
in short, the academic publishing industries and the ways that publishing has been used as a metric of 'quality' operate in tension with the aims behind the turn to fiction.;;
hypothesis 2: there is a positive relationship between activity exclusion and making an internal attribution for the exclusion.;;
"according to sieber, when one occupies multiple roles, one acquires rights associated with the position as well as obligations, and that, as one accumulates multiple roles, "".";;
"it revealed that webqda is a powerful digital tool for broadening and deepening the analysis of qualitative data; however, some of its features might be improved depending on specificities of the data collection technique.";;
oddly enough, the only impact that the human/computer manipulation had was the unexpected interaction showing that being ostracized by a computer made participants angrier than being ostracized by humans.;;
overall, persons with lower global self-esteem felt their belongingness, self-esteem and control were threatened more than those person's with higher global self-esteem.;;
for example, due to institutional system restrictions at the time, in our project only one researcher could work on the file from a shared drive at once.;;
these studies suggest that the number of people in the experimental arrangement and the ability to engage in verbal behavior related to the cooperative task are important variables to investigate in experimental investigations involving social episodes.;;
this democratizing strategy may be mutually beneficial where there are enduring relationships with the participant community, as is the case within tertiary teaching and learning settings.;;
comparison of the upper and lower parts of table 1 shows that, as might be expected, payoffs increase under all three benchmarks as the uncertainty about the size of the resource decreases.;;
we try to create opportunities for educational and professional development for all coders, so that their duties align with their long-term goals.;;
veroff distinguished autonomous from social achievement, noting that the first implies establishing and evaluating goals in terms of some internalized personal standard and that the second implies social comparison and establishment of a relative standard of performance.;;
some researchers identified ethical considerations that are intrinsic to the nature of sda, such as their efforts to conduct sda in order to not overburden vulnerable populations that were participating in research (see turcotte et al., 2015).;;
and what i do notice very much is, because i know the people i work with very well, that this is not a problem, because i can assess from their voices and behavior, so to say, what their situation is.;;
in this vein, we expected to replicate that decision makers cooperate more when they face an increased risk of retaliation (fehr & gächter, 2002), which has also been confirmed in bargaining games (van dijk et al., 2004).;;
"severe"" social injuries, on the other hand, should trigger numbing and thus lead to more antisocial behaviors.";;
we synthesize previous literature to advance the idea that a strong theoretical framework can allow the researcher to reveal existing predispositions about a study and assist in data coding and interpretation.;;
linehan explains that individuals 'need to learn how to focus their attention on one task or activity at a time, engaging in it with alertness, awareness and wakefulness' (p. 155).;;
a traditional mediational analysis was inappropriate in this situation; the interaction of condition and confederate could not predict participants' responses to the belongingness question because this question was answered before the confederate manipulation occurred.;
they found an increase in activation in the same region of the brain (the dorsal anterior cingu­ lated cortex, dacc) that is also activated when indi­ viduals experience physical pain.;;
the degree of average crowding-out for the contrast between the ht and yz-base treatments soars to 558.20 percent, indicating that an nt$1 increase in taxes will crowd out private contributions by nt$5.58.;;
in fact, trying to suppress one's thoughts, regulate feelings, and disregard threatening information in the environment all likely require the individual to exert selfcontrol.;;
"moreover, conventional ""give-some"" designs give subjects direct control over the opponent's earnings, which encourages subjects to frame the decision problem as a gift exchange.";;
with an element of chance introduced such that any given trial might involve higher stakes, we sought to accentuate the motivation that might be associated with playing for the higher rewards.;;
specifically, participants' needs were threatened by ostracism relative to inclusion, and reflective need satisfaction showed marked recovery within minutes of the ostracism experience.;;
even when ostracism benefits the individual financially, and inclusion is financially costly, ostracism is just as distressing (van beest & williams, 2006).;;
actually, six of 34 participants who preferred to be recipients allocated more than half of the 2500 yen to their recipients, and removing those from the analysis substantially reduced the correlations with other game behaviors (see the last row of table 9).;;
according to our hypothesis, carriers of the low-activity allele of the maoa-lpr polymorphism responded more aggressively following social exclusion than carriers of the high-activity allele.;;
just because you're imaging the brain doesn't mean you can stop using your head: a primer and set of first principles.;;
however, while the knowledge about these issues can be learnt, the skills and 'knowing how' take work and ongoing development to master - if this is even possible (van manen, 2015).;;
"reaching health service managers with research"", information research, vol.";;
as discussed in the introduction, it is natural to think of there being three distinct ways that repetition can lead to more efficient outcomes.;;
there was one occasion when the interview went longer than expected and i could not make a call to my friend (a contact person) due to a power outage, disrupting the network for the phone service.;;
in addition to these empirically observed benefits, several theoretical papers demonstrate the ability of religious individuals to form a restrictive group and exclude non-believers from group benefits.;;
care for the research project is reciprocated by pilot participants volunteering to participate, knowing that only future student community members may experience research benefits.;;
however, it can be hoped that taking the best out of existing accountability methodologies from medicine and computer science may contribute to building a framework for greater accountability within technology research.;;
with careful attention to subjects' choices, we found that some factors representing personal traits make altruistic behavior recognizably different.;;
this is a serious shortcoming of unrestricted punishment, as it risks to determine welfare losses and, therefore, to turn into a wasteful activity for those societies or organizations that adopt it.;;
however, experimentally induced social exclusion, suffers from one major limitation: though reliably inducing feelings of social discomfort, it is a short-term challenge, only.;;
thus, while we believe that non injurious ness is a place to begin thinking about looking at one's data differently, it is also a place to begin to think about injury itself, a place of remembrance and reconciliation and revival and a place from where to call for justice.;;
a related implication is that lack of reporting details should not be solely attributed to space constraints, which the authors of this study assumed might be a concern given qualitative studies can require lengthy descriptions.;;
"because the messages are sent anonymously, the decision only depends on the number of other ""intend to spend"" messages in the group.";;
third, due to the common cultural background, the interviewers were often perceived as allies by the interviewees and not as state representatives;;
"within human populations, in relatively simple economies, people tend to equate status with reproductive potential and thus spend vast amounts of time and energy signaling that potential by displaying skills associated with providing food (e.g., gintis, smith, and bowles, 2001; hayden, 1996).";;
"the most efficient outcome for the group as a whole involves all group members making a full contribution; unfortunately, the socially optimal outcome is hard to achieve.";;
participants who highly expected ostracism still had lower satiation of needs than included participants.;;
from video observations and audio data that we taped during most of the sessions, it appears instead that the variation in the results is closely related to how each group used faceto-face communication to induce changes in individual behavior and improve outcomes.;;
cooperation and punishment may not be two sides of the same coin, and being prosocial does not necessarily imply being averse to competition.;;
"researchers will need to make decisions in the field, taking account of the context, because research ethics committees lack the necessary understanding of contextual detail (boden et al., 2009; hammersley, 2007).";;
this difference did not impact people's immediate evaluation of exclusion, but it did impact people's immediate evaluation of inclusion.;;
returning to sarah's interview, it is possible that her excessive characterization of the locals was a defensive response protecting her from unconscious anxiety regarding her conduct as a tourist in kenya.;;
more importantly, we found this effect to be mediated by the perceived instrumentality of money.;;
within the context of the chowks, where poverty is widespread and uniform, asking for money from another laborer is often stigmatized and associated with migrants suffering from alcohol or drug addiction-a presence at every chowk.;;
this finding would show that mimicry can be an adaptive response to social exclusion (lakin & chartrand, 2005) and would suggest that mimicry might be the default response when a person needs an easy way to affiliate with others.;;
"photovoice as a data collection and analysis technique requires handing over cameras to the co-researchers for them to identify and visually document a phenomenon, communally engage and share about the phenomenon and present this shared knowledge to policymakers (wang and redwood-jones, 2001; twine and john, 2015).";;
briefly summarized, the prisoner's dilemma procedure involves two subjects engaged in a laboratory game with each other, in which, depending on each person's choice of responses, points, money, or other tangibles can be gained or lost.;;
in addition, there is no fixed performance ceiling, the task is taxing and not so intrinsically motivating that participants are likely to always be performing their best, and it poses no health or safety risks to participants.;;
taken together, results from this most recent study suggest that it is the severity of social anxiety within the sad group and/or particular interpersonal problems (i.e., vindictiveness) that provide the best explanation for giving behavior in iterated games of the pd.;;
in other words, ingestion of a medication to quash physical pain attenuated a neurological reaction to a social threat.;;
who showed that being overincluded in a ball-tossing game without financial incentives is more rewarding than being included in a ball-tossing game, we show that well-being is indeed a linear function of inclusionary status in situations in which people earn money whenever they get a ball toss.;;
rather than a risk posed to the integrity of the participants, the ambiguity and indeterminacy of the boundaries of the research relationship are a natural and productive part of any research relationship.;;
an examination of one's feelings, interactions, and reactions during and after a research study is particularly relevant for qualitative social work researchers who seek to practice self-care and reflexivity, and to benefit from the personal growth that can result from such a process, including insight that strengthens future research.;;
potential pools of coders may include undergraduate and/or graduate students who are eager to gain hands-on research experience; engaged community members with a stake or vested interest in the research outcomes; or interdisciplinary research collaborators who are untrained but interested in qualitative research.
therefore, if adopted consistently, the guiding principles of qualitative research also provide a robust meta-knowledge for questions that occur in different stages of cross-language research.;;
"if w is within the given bounds, this function crosses zero somewhere in the interval x; x ð þ. lemma 2 implies that this function is also strictly increasing in the cutoff, guaranteeing uniqueness of the interior equilibrium cutoff.";;
by sharing insights into the issues that emerge and decision-making processes to address them, a solid grounding to support other researchers can be built.;;
our own prediction is consistent with a life history perspective: social inclusion should reflect an opportunity to devote one's energies to mating, given that other basic resources have been secured.;;
"governments need to decide to impose sanctions on their citizens; managers in organizations need to decide to give their employees bonuses, etcetera.";;
"this entails an emotional pressure which, if not paced, can become out of control and rapidly cause fatigue and stress, and escalate to burnout (bayhan karapinar et al., 2016; waddill‐goad, 2019).";;
average contribution rates per period in treatments r and or subjects put zero toward the public account, which contrasts with the significant difference between the number of free-riders in treatments es and eos.;;
research on rejection sensitivity of people low in selfesteem led us to test whether, compared with those higher in self-esteem, low self-esteem individuals would experience greater negative impact to ostracism relative to inclusion.;;
connecting themes perhaps because they had already identified themselves as creative in order to participate in the research project, participants had strong opinions about their creative self-hood.;;
support by their male partners enhances the cortisol release of women, while men, on the other hand, show a dampened cortisol response when supported by their female mates (kirschbaum et al., 1995).;;
"individuals who are excluded often experience physical illness, emotional problems, negative affective states, and depression (bowlby, 1969; downey & feldman, 1996; williams, 1997).";;
argue that social exclusion leads participants to seek connection with strangers but not with those who have excluded them.;;
"the personal distress caused by observing ostracism was more than simply feeling bad for the suffering person (cialdini et al., 1987); the ostracism detection system triggered an ''automatic"" empathic response in the observer.";;
"i make the related point that, whilst generalised norms can often be identified within a particular community or research site, they can only serve as a guide; as patterns of expectation, rather than a fixed set of rules.";;
women generally do not own livestock, but may acquire some as gifts from their fathers or close friends, in dowry, in bridewealth payments, and occasionally in trade.;;
consistent with the hypothesis, our results revealed that the manipulation of exclusion severity 194 personality and social psychology bulletin 38(2) led to opposing pain responses, such that a less severe future-alone rejection led to an increase in sensitivity to painful stimuli, whereas the highly severe version led to pain numbing.;;
the iterative and repetitive notion of gt elements in generating themes and categories which could converge or diverge with previous findings trigger the idea of linking gt with construct validity to give more strength to the findings.;;
it was also hypothesized that excluded individuals' fundamental needs scores (belonging, control, meaningfulness of life, and self-esteem), and/or their self-reported feelings of aggression would mediate the amount of hot sauce that was administered, as well as their reaction times in the lexical decision task.;;
given the concern that checklists themselves are inadequate, we argue that using such a principle requires an orientation to better practise with these ethical concerns at their source.;;
firstly, measures which tap how one generally copes with stress are likely to reflect dispositions to a greater extent than situation specific measures (david and suls, 1999).;;
for example, in a meta-analysis of studies examining cortisol levels in response to acute stressors, dickerson and kemeny (2004) found that exposure to social eva lu at ive threat was associated with heightened levels of cortisol, which is released in response to hpa activation.;;
in contrast, when group identification is weak or absent, people view themselves primarily as unique individuals.;;
responses that indicated internal orientation were coded as +1 and those indicating external orientation were coded as -1. as one can see the poolers and to a lesser degree, staff members tended to be more internally oriented while the non-poolers and traders tended to be externally oriented.;;
"if a player defected in any previous rounds, a game reset option was included: ""because you defected and therefore ended mutual cooperation, you can now attempt to bring back mutual cooperation by playing 'cooperate'.";;
thus, broker insights helped to compensate for the lack of participation by the mothers in individual member checking, in turn, increasing the credibility of our study by adding nuance to our analysis.;;
"dictators may transform the n-person dictator game into a volunteer's dilemma, helping only if they believe others will not; into an assurance game, helping so long as others help too; or into a prisoner's dilemma, refusing to help when there are others present.";;
although both the cultural learning perspective and evolutionary perspective predicted the important role for gender that we have found, neither predicted the tendency for women who saw themselves as less attractive to cooperate so relatively often.;;
despite the fact that fewer sanctions are applied and therefore sanctioning costs are lower under bp than under mp, bp results in higher average contributions.;;
"kosinski, m., matz, s.c., gosling, s.d., popov, v. and stillwell, d. (2015), ""facebook as a research tool for the social sciences: opportunities, challenges, ethical considerations, and practical guidelines"", american psychologist, vol.";;
knowing that the high-status follower will not contribute, the low-status leader's return from giving is only m < 1, and he too allocates his endowment to private consumption.;;
"presenting prospective research participants with written study information also assumes that the primary reason, and only legitimate motivation for participation in research, is ""full"" understanding of and support for the research agenda (miller & boulton, 2007).";;
follow-up contrasts indicated that ostracized adolescents who wrote about friends worked more for food points and consumed more food than other adolescents.;;
background reviews on methods topics, also called methods overviews, are welcome contributions to the literature because they stimulate important methodological discussion and help to advance research methods.;;
in that case, the possibility to modify the level of service to the group is very limited for most individuals.;;
first, we explore how a market setting may influence prosocial engagement by comparing public good contributions that are organized by means linking such contributions to private goods with contributions given directly to a public good in a non-market context.;;
if the group fails, however, i will send an encouraging message to noncooperative group members to ask them to contribute sufficiently the next time.;;
"conceptually, researchers have shown how sociological attention to the material produced within online spaces such as these can shed light on the explanatory devices used by individuals to make sense of illness experience (coll-planas & visa, 2016; pender, 2012).";;
we argue that people have difficulty appreciating the full severity of social suffering unless they themselves are actively experiencing social pain.;;
"i was conflicted; respect the patient's autonomy by complying with her wishes, or undermine her trust by telling a member of staff.";;
as an effect, the illness (infection), which persisted for several months, reshaped his attitude toward health and hygiene: i have noticed that you can't just jump in [situations] without looking.;;
this study found that willingness to use drugs was significantly increased when participants envisioned a racial discrimination (vs. non discrimination scenario, but only if they were substance users.;;
co-operation among professors across universities and within departments will improve methodological rigour and strengthen social networks.;;
these uncertainties contribute to the complex and dynamic process of travel behavioural change involving a sequence of adaptation over time.;;
he showed that close comfort is necessary for healthy psychological functioning, as young rhesus monkeys displayed a greater preference for terry-clothed surrogate mothers as compared to a wire mother, while those raised with a wire mother had greater physiological and psychological problems.;;
an alternative explanation for why weak players readily punished and retaliated against strong partners is that although we incorporated power asymmetries into the game these may have failed to translate into dominant and subordinate social roles in players' minds.;;
we recognize that small-scale qualitative research on raced and gendered institutions will not necessarily achieve such disruptions.;;
some research suggests that identity disguised actors are perceived and responded to differently than identity revealed actors.;;
therefore, self-interested rational group members are expected to free ride on the contribution of others.;;
for example, more senior members may exclude a new work group member if s/he proposes something that challenges their ideas.;;
mixed with issues of intercultural and interlinguistic research is the inevitable oversimplicity of some questions and the possibility that some respondents might want to keep some things to themselves.;;
moreover, in the context of cooperation in organizational and legal settings, de cremer and tyler (2007) showed that if a party communicates intentions to listen to others and take their interests at heart, cooperative decision making is only promoted if this other is seen as honest and trustworthy.;;
this finding may reflect some degree of vulnerability display following social exclusion.;;
in addition (4) individual requests and expectations regarding others ' requests are inversely related to the exchange rates, reflecting attempts to equate payoffs across group members.;;
"big data practices do not innocently find patterns of preexisting meanings within data; rather, they help produce them.";;
for this reason, auriacombe (2016) explains that conceptualising can be seen as a means of reasoning, where various distinct concepts or cases are studied to develop a pattern and ultimately lead to the creation of a conceptual category.;;
responsible decisions about how best to translate key concepts from an indigenous language may represent painstaking processes of interpretation, trial and error, such as that described by orlove (2002) in his quest to translate ''fisherman'' from quechua to english.;;
these tools encouraged creativity and clarity as students made sense of and worked to share, visually and verbally, their experiences.;;
the €yberball experience effect showed that needs were more thwarted in the ostracism condition (m 3.02, sd 0.81) than in the inclusion condition (m 4.14, sd 1.02), supporting our hypothesis that ostracism is painful even when it pays.;;
furthermore, it is not surprising that this occurred with moderate discounters rather than low or high discounters: low discounters generally cooperated in ipg and are able to make this short-tem sacrifice while high discounters generally defected in ipg and never made the short-term sacrifice.;;
"computer simulation studies (axelrod, 1984; axelrod & hamilton, 1981) have shown that a simple strategy such as tit-for-tat (tft)-where a player initially begins by cooperating, and proceeds by simply copying their opponent's last move-allows cooperation to emerge and persist, while avoiding exploitation by defectors.";;
consequently, the methodological quality of the research depends on the researcher's knowledge on the methodological approach and analysis technique, as well as on the skills concerning the functionalities of the digital tools.;;
the previous research documenting unmoderated effects of exclusion on individuals' basic needs levels relied on preference groups, such as computer, smoking, or political preferences, whose membership and effects may be more ephemeral.;;
these findings show that video methods in data collection are uniquely suited to the social work discipline's focus on human behavior in the social environment, the nature of human relationships, and the impact of societal-level structures on individual lives.;;
also, although the equilibria in the other three games all provide equal outcomes to both parties, the two equilibria in chicken games provide different outcomes to the two parties-the unilateral competitor gets his or her best outcome while the unilateral cooperator gets his or her second-worst outcome.;;
under unilateral c hoice the couple can only split if b oth agree to do so, whic h sligh tly increases the n um b er of unhappily married couples but also increases the n um b er of happily married couples.;;
on the one hand, data archiving and sharing offer some positive potential for moving towards more democratic, innovative and genuinely open research practices.;;
ellingsen and johannesson (2004) and miettinen (2008) proposed models in which players suffer a disutility if they do not act as they announced or promised to do, and vanberg (2008) provided evidence that people have a preference for keeping promises per se.;;
our findings suggest that this is best achieved through establishing an open, collaborative dialogue between researchers and hrecs during the ethical review process and during project implementation.;;
more importantly, we found that this effect was mediated by the perceived instrumentality of money.;;
spanish participants with low fish consumption attributed greater importance to ethical issues.;;
moreover, in contrast to simultaneous protocol, these levels do not decrease under iterations of the stage game.;;
across three studies, those with high baseline pain thresholds and high anxious attachment reported particularly high post manipulation pain thresholds following social exclusion.;;
researchers should also assume they may find themselves at personal risk (physically, emotionally, reputationally) and in anticipation of that they should create a safety plan.;;
"ostracism is highly aversive even when it is perpetrated by distant or despised others (gonsalkorale & williams, 2007; williams, cheung, & choi, 2000), or even by inanimate objects (zadro et al., 2004).";;
there is evidence that optimism may influence people's reactions to ostracism.;;
this appears to especially be the case when researchers claim to use phenomenology but fail to align themselves with a specific variant.;;
our failure to fi nd attributions leading to different basic need satisfaction outcomes may stem more from study limitations than from fl aws.;;
participants may have unknowingly been a part of the data collection but when or if they are asked to consent to publication there could be a conflict of interest weighted in favor of the author and potential for the abuse of power.;;
stability in others' behavior implies that what happened yesterday may tell them something about what will happen tomorrow.;;
in doing so, for each participant, i take the participant level average of full and partial information payoffs across all rounds of phase 2, thereby minimizing lack of statistical independence stemming from repeated observations of an individual.;;
hence, while we readily concur that social exclusion can indeed bruise self-worth, the latter does not seem to trigger the same risk-taking propensity.;;
based on this evidence, a vs. b a vs. c we conclude that the availability of information on n and pp did not create meaningful incentives to adopt a simple cost sharing strategy.;;
thus, we expect that meta perceptions of warmth will mediate the effect of the different conditions on need satisfaction.;;
"there are various concepts and strategies that are used to signal rigor; however, signaling in the absence of transparency and detail may create other problems for understanding the knowledge producing capabilities of qualitative research.";;
if evaluated positively, authors receive an in-principle acceptance, which-as long as the research is conducted as specified in the accepted proposal guarantees publication of the manuscript, regardless of results.;;
"as such, the motives that guide behaviour in a prisoner""s dilemma or a trust game, are likely to differ from motives that guide behaviour in a social dilemma.";;
therefore, international organizations may be able to establish one faceto-face meeting prior to the beginning of any single project and then might consider balliet 51 sustaining communication on project progress via email or other forms of less costly and time-consuming forms of communication.;;
even where the meaningmaking potential of photographs is recognized and harnessed, then, the temptation is often to locate meaning ultimately in verbal interpretations rather than in images themselves (as in photo elicitation approaches).;;
to fully grasp the meta functionality of ot, we need a better understanding of how context matters, and what the effects of ot are when there are different sources of information competing for attention.;;
in order to give an incentive to take this decision seriously, those who actually make the right prediction gain an additional monetary payment.;;
the greater motivation to maximize the own group's outcome (relative and/or absolute) by actors with a salient social identity compared with the individual motivation to maximize the own personal outcome by actors with a salient personal identity was expected to mediate the behavioural difference in pdg-choices.;;
the slightly higher number of siblings in the high-mafia neighborhood likely biases against our results.;;
there is a bit of irony here: a method designed to minimize bias could conceivably introduce bias into a study.;;
the evaluation has increased trust in the quality of codings and this has created a sense of confidence to the researchers in establishing the code scheme for the qualitative study.;;
nonetheless, in neither study did the match or mismatch between participant sex and avatar sex interact with social inclusionary status to effect participants' mood and basic needs.;;
if, for example, the researcher had access to only a portion of the diaries in a multi-mode in-depth interview study, the final interpretations and conclusions reached by the researcher would be seriously in doubt.;;
this raises the issue of whether preferences would be stable against repeated measurement.;;
arguably, lack of explicit or active role of physiotherapists during care transition among older adults with hip fracture could be the reason for this significant omission (kalu, maximos, sengiad, & dal bello-haas, 2019).;;
the higher rate of interest among librarians in one particular method (phenomenology) is something that is worth further investigation.;;
concerning evidence from economic games, a metaanalysis of donation behavior in the dictator game found that older adults in western samples tend to donate 30% more than the average dictator (engel, 2011).;;
this research is based on self affirmation theory (steele, 1988), which holds that people are more accepting of threatening information when they can sustain a general feeling of morality, integrity, and consistency.;;
there is criticism that 'engagement' has trumped confrontation or challenge about men's use of violence, particularly when men are voluntarily, rather than court mandated, to attend.;;
this refers to consistency in how the same person codes data at multiple time points.;;
"by contrast, the ""real-time"" crisis impact research indicated that the shock to patterns of everyday life led to lasting, often adverse, adjustments to how people organized their work, family, food systems, social relationships, and to their well-being overall.";;
they found that, although both groups experienced the negative effects of ostracism, participants with high levels of social anxiety took longer to recover from the effects of ostracism than did non-anxious participants (see also oaten et al., 2008).;;
such leaders often dominate the participation process in a manner that directly benefits them, in particular when the flow of information is poor.;;
if these behavioral types are put in a dynamic context, they can generate 326 rationality and society 27(3) the well-known observation of decreasing cooperation levels in repeated public good situations.;;
cues of being watched enhance cooperation in a real-world setting.;;
although some people's self-esteem may vary from moment to moment others self-esteem may be uniquely conditional on specific areas that are important to them.;;
this generalisation is driven by the salient cues within the environment which are categorised and compared to previous situations.;;
institutions can encourage new norms with regard to these funds by providing information on how the average citizen behaves.;;
the sole exception was the in group ostracism condition, in which participants reported receiving the ball about as often (29%) as would be expected if they were equally included (33%), when in fact they only received the ball 20% of the time.;;
"hence, ""freezing"" the preregistration more than once could foster the transparency of qualitative research, as it allows the reviewer or interested reader to track the development of the study.";;
if the benefit of free riding is larger (smaller), then free riding (being law abiding) is the strictly dominant strategy.;;
shared across these variants, however, is an assumption that meaning can be phenom eno logically reduced from participants' expressed consciousness.;;
however, if an individual strongly identifies with a highly salient group, like a close clique of co-workers, he or she would likely experience higher gains of ee− if suddenly excluded from the group.;;
students who continued to use complex pavlovian strategies were less successful in the memory game, but more successful in the prisoner's dilemma, which indicates a trade-off in memory capacity for the two tasks.;;
furthermore, social and physical pain increased negative affect and produced higher desire to aggress than the control conditions.;;
both study 1 and study 2 showed that need satisfaction levels mediated mood and not vice versa when people were ostracized.;;
see also bartling and von siemens (2011), who find that wage inequality has no detrimental effect on effort provision in a team production setting.;;
this assertion has been supported by a series of laboratory studies showing that just 5-min of ostracism, either face-to-face or over the internet, reduced targets' feelings of belonging, control, self-esteem, and meaningful existence compared to subjects who were socially included (for review, see williams, 2001).;;
participants were led to believe that because this study was being conducted simultaneously by multiple departments at the university, they would be playing with other university students located throughout the campus.;;
downloaded by [gordon college] at 09:20 24 january 2014 24 the journal of social psychology the ostracism conditions also displayed a linear trend (f(1, 53) = 6.34, p = .02, η2 = 0.11), with needs being less threatened the more participants expected exclusion.;;
we further observe that the individual propensity to maximize couples' payoff depends on the size of the efficiency gain.;;
the results support the concept that the give-some situation is related to loss perception, whereas the take-some situation is independent of gain perception.;;
while the emphasis has been on the surprising behavior under simultaneous play, it is important to note that adherence to equilibrium also is sensitive to the fixed cost when contributions are made sequentially.;;
although many instances of ostracism are brief, it can be experienced for long durations.;;
ostracism by a computer is sufficient to lower self-reported levels of belonging, control, self-esteem, and meaningful existence.;;
global social knowledge has no effect on the aggregate level of cooperation.;;
"however, the use of ethnography seems to be limited in the field of entrepreneurship compared to other disciplines; this may be because ethnography is time intensive.";;
a separate independent variable and corresponding coefficient for value cannot be included in the model since individual values are unobserved and cost is constant across all respondents.;;
"and, ""the public is aware because water is always a conversation, but it seems like it's more of a conversation to be used as a scare tactic by antigrowth people than about people trying to make you just more aware of the resource"" (az 31-expert present).";;
if the group composition changes randomly in every period so that no subject meets any other subject more than once, a subject can never reap a selfish benefit from punishing defectors.;;
as there are different types and kinds of entrepreneurs, adopting re to study a specific group may require some modifications to be made to the technique without changing the underlying fundamental principles of ethnography.;;
in contrast, the group with largest investment after 14 we do not include the second proposals in the regression models because they were elicited during the game and therefore are likely to be endogenous.;;
conclusion the contribution of this paper lies in its demonstration, in a controlled environment, of how opacity in a simple investment setting can affect trust and trustworthiness and reduce the returns to the participants in the investment activity.;;
member checks can help researchers increase accuracy of their findings, reflect on their topic, and create change.;;
future training courses for qualitative data analysis by older adults should be co-designed by those they are intended to support, thus ensuring that course content and delivery are appropriate and fit for purpose.;;
results showed that participants were more likely to retaliate when given an unfair reason than a fair reason for not being selected.;;
"height and leadership"", the review of economic and statistics, vol.";;
it is important that the self affirmation manipulation had the intended effect among unrealistic optimists given that we had individuals self-affirm by discussing their positive health attributes.;;
"waldrop (2006) suggested that constructing ecomaps from previously transcribed interview data by a different researcher and correlating the findings with those of interview analysis resulted in ""observer triangulation"" and a method to improve trustworthiness of a study.";;
"there is growing evidence that the experience of being ostracized can impair individuals' abilities to self-regulate, leading to negative health behaviors, such as unhealthy eating (baumeister, dewall, ciarocco, & twenge, 2005; oaten, williams, jones, & zadro, 2008).";;
we believe the role of curation of qualitative data for reuse is to enable secondary users of data to act epistemically responsibly, that is, to allow them to learn additional evidence about the data they are reusing, which in turn allows them to shape justifiable beliefs based on those data.;;
clear majorities of students felt that the flow of online interviews was not the same as for face-to-face interviews, they could ask fewer follow-up questions than in face-to-face interviews, and they had more difficulty establishing rapport with their respondents.;;
as researchers involved with participatory research note, this local context can become a space in which the collaborative process can have the effect of resolving conflict and differences of power (bergold & thomas, 2012).;;
discussions about health and healthcare during the pandemic for both researchers and hcp participants allowed sensemaking and reflection that also bolstered feelings of resilience and coping, as reflected in conversations with participants, and researchers' own conversations with each other during and after research.;;
the basic model is that the employer issues travel vouchers to be used to pay for travel on public transport.;;
social adversity, if left unchanged, may increase the difficulty of promoting long-term changes in overweight youths' health behaviors.;;
if resources are below the maximum sustainable growth (for instance because of shocks), it would be beneficial for individuals to reduce their harvests so as to give the resource time to renew itself and reach the optimal level.;;
our conjecture is that groups have learned to distrust the other group during the face-to-face negotiations at each of the ten trials of the game.;;
"acquiring such permissions is easier to do during the initial informed consent process, so data producers need to be aware of this recommendation before they produce informed consent protocols (australian national data service, 2016; uk data archive, 2016).";;
thus, higher levels of fairness and cooperation are achieved by a lowering of the morals.;;
use of a lab setting gives a large amount of control over a study but has been accused of lacking realism (falk and heckman 2009).;;
first, the internal organization of web newsrooms (in particular the division of labor between editors and journalists) partly determines who is responsible for maximizing traffic.;;
such disclosure, however, risked distracting readers from the key findings.;;
thus, even 'true' pr involves participants having to accept researchers' paradigms of legitimate knowledge (how we know, what we know and how it should be represented), rather than the other way around.;;
doing qualitative research and making statements and recommendations about novel, 'morally interesting' phenomena therefore requires business ethics scholars to precisely describe their characterization of ethical conduct in a given situation, in addition to stating the rigor with which they conducted their study.;;
when the significant race and sex interaction is considered, the sex difference is evident only within the white subject group.;;
it is a major, shock-inducing injury that numbs rather than hurts.;;
this may be connected to the gap between intention and actual behaviour (kaiser et al., 2010).;;
the lack of significant moderation in this case does not necessarily mean that there is no influence of social anxiety on affect level over time, but this type of moderation may occur in a more extreme clinically anxious population.;;
this was intended to provide an opportunity for participants to deceive their partner about the reason for the outcome of the interview (i.e., to hide untrustworthy behavior by claiming the experimenter interview resulted in a correct guess).;;
however, today's negative events may influence perceptions of the past in different ways.;;
